emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,id
0.13016532,0.008858131,0.08882737,0.041584007,0.09356401,-0.19986159,-0.17279507,0.08882737,-0.048227604,0.17279507,-0.00615148,0.11909266,-0.2069358,-0.008858131,-0.2364629,-0.19986159,-0.048227604,0.075355634,-0.2069358,0.07111111,-0.013840831,0.075355634,0.2364629,0.2069358,0.06698962,-0.13016532,0.16,-0.03844675,-0.13588619,-0.05173395,0.19986159,-0.10851211,-0.16,-0.01574779,0.103406385,-0.048227604,-0.09356401,-0.16633603,-0.18608227,-0.08882737,0.07111111,0.022206843,0.008858131,0.16,-0.022206843,-0.059115727,-0.08882737,0.11909266,-0.153787,-0.007443291,0.18608227,-0.02460592,0.19986159,-0.11374087,0.14769705,0.103406385,0.06698962,-0.012056901,0.059115727,0.19986159,-0.09842368,-0.13588619,0.1417301,0.06698962,2147
0.103406385,0.059115727,0.13588619,-0.17279507,-0.14769705,0.06299116,0.08421376,0.07111111,-0.029773165,0.08882737,0.07111111,0.19986159,-0.16633603,0.035432525,0.029773165,0.07972319,0.017777778,0.07972319,-0.103406385,0.13588619,-0.41362554,0.2214533,0.08882737,0.09356401,-0.044844292,0.09356401,0.13016532,-0.103406385,-0.2214533,0.25196463,-0.035432525,0.017777778,-0.035432525,0.14769705,0.13588619,-0.055363324,0.027128028,-0.11374087,0.103406385,0.035432525,0.14769705,0.027128028,-0.044844292,0.30142254,-0.0039369473,-0.059115727,-0.008858131,-0.09842368,-0.059115727,0.12456747,0.044844292,-0.12456747,-0.13016532,-0.019930797,0.2364629,-0.012056901,0.11374087,-0.055363324,-0.11374087,-0.007443291,-0.16633603,0.10851211,-0.02460592,0.11374087,2159
0.06698962,-0.03844675,0.2069358,0.048227604,0.044844292,-0.041584007,0.10851211,0.075355634,-0.2069358,-0.03844675,0.1417301,0.3100961,-0.22889657,0.1417301,0.153787,0.08421376,0.027128028,0.0030142253,-0.17279507,-0.27613994,0.059115727,-0.06299116,0.08882737,0.13016532,0.075355634,-0.09356401,0.05173395,0.19986159,0.022206843,0.022206843,0.06698962,-0.03254133,0.08421376,-0.17937717,-0.075355634,0.25196463,-0.013840831,0.08882737,-0.010396002,0.02460592,0.22889657,-0.2214533,0.029773165,-0.10851211,-0.055363324,-0.06299116,0.0039369473,0.08882737,0.044844292,-0.048227604,6.15148e-05,-0.03254133,-0.075355634,-0.16633603,0.05173395,-0.08882737,-0.027128028,-0.027128028,-0.24415225,-0.12456747,0.08421376,0.07111111,0.041584007,0.25990003,2164
0.027128028,-0.03254133,-0.2679585,-0.08882737,-0.07111111,-0.029773165,0.017777778,0.2069358,-0.16633603,0.103406385,0.041584007,0.09356401,0.07111111,-0.06299116,-0.044844292,-0.13588619,-0.11909266,-0.10851211,0.11374087,-0.035432525,0.13016532,-0.03254133,0.13016532,0.30142254,-0.0022145328,0.09356401,0.2069358,0.06698962,0.08882737,-0.041584007,0.07111111,-0.17279507,0.017777778,-0.11374087,-0.13588619,-0.059115727,-0.14769705,0.008858131,-0.17279507,0.01574779,-0.12456747,0.21413302,0.022206843,0.010396002,0.19291042,-0.11374087,-0.16,-0.103406385,-0.00615148,-0.059115727,0.16633603,-0.0022145328,-0.06299116,0.22889657,-0.09842368,0.11374087,0.041584007,-0.08421376,0.18608227,0.00615148,0.153787,-0.25990003,0.03254133,-0.21413302,2166
0.08421376,-0.075355634,-0.017777778,0.06299116,-0.017777778,-0.055363324,-0.09842368,0.10851211,0.08421376,-0.041584007,0.2214533,0.059115727,-0.27613994,0.075355634,-0.03254133,0.055363324,-0.02460592,-0.07111111,-0.19291042,-0.24415225,-0.16633603,-0.09356401,0.18608227,-0.14769705,-0.019930797,-0.02460592,0.017777778,-0.0002460592,-0.075355634,0.12456747,0.027128028,0.14769705,0.048227604,0.059115727,-0.08882737,-0.075355634,-0.19291042,-0.013840831,0.027128028,-0.17937717,0.029773165,-0.19986159,-0.19986159,0.28444445,0.035432525,-0.035432525,-0.041584007,0.1417301,-0.11374087,-0.11374087,0.075355634,-0.11374087,0.059115727,0.10851211,0.06698962,-0.17937717,0.055363324,0.027128028,-0.0039369473,-0.4035986,0.10851211,-0.07972319,0.075355634,-0.08882737,2167
0.029773165,-0.11909266,0.012056901,-0.06698962,-0.044844292,-0.13588619,-0.02460592,0.08882737,0.03844675,-0.048227604,0.13016532,0.01574779,-0.27613994,0.02460592,0.05173395,-0.048227604,0.16633603,-0.048227604,-0.30142254,-0.07972319,-0.32781237,-0.041584007,0.03254133,-0.17279507,-0.017777778,0.007443291,0.153787,-0.03254133,-0.16,0.18608227,-0.00615148,-0.010396002,0.08882737,0.05173395,-0.01574779,-0.14769705,-0.00615148,-6.15148e-05,0.11374087,-0.103406385,0.09356401,-0.22889657,-0.13588619,0.37425604,-0.013840831,-0.103406385,-0.008858131,0.103406385,-0.08882737,-0.03254133,0.05173395,-0.17937717,0.08421376,0.103406385,0.13588619,0.004982699,0.055363324,-0.1417301,-0.07111111,-0.25990003,0.08421376,-0.11909266,0.044844292,-0.007443291,2168
0.044844292,-0.17937717,0.18608227,-0.13588619,0.048227604,0.075355634,-0.010396002,0.07972319,-0.14769705,0.029773165,0.103406385,0.16,-0.27613994,-0.08882737,0.18608227,0.048227604,-0.27613994,-0.07972319,-0.075355634,-0.2679585,-0.09356401,0.16633603,0.11909266,0.044844292,0.0005536332,0.059115727,-0.1417301,0.103406385,0.0039369473,-0.017777778,0.027128028,0.14769705,0.13588619,0.004982699,0.06299116,0.13016532,-0.075355634,-0.035432525,-0.05173395,-0.0022145328,0.103406385,6.15148e-05,-0.16633603,0.12456747,0.2069358,0.19291042,0.21413302,0.103406385,-0.075355634,-0.03254133,0.048227604,0.19291042,0.017777778,-0.12456747,0.09842368,-0.24415225,-0.16,-0.0009842368,-0.09356401,-0.044844292,0.08421376,-0.048227604,0.13588619,-0.103406385,2169
0.044844292,-0.048227604,-0.010396002,-0.13588619,-0.11374087,-0.2214533,-0.007443291,0.07972319,0.02460592,0.075355634,0.022206843,0.022206843,-0.14769705,-0.03844675,-0.25196463,0.06299116,0.03844675,-0.06299116,-0.035432525,0.022206843,0.041584007,0.022206843,-0.059115727,-0.10851211,-0.0022145328,0.21413302,-0.07972319,0.05173395,0.36472127,-0.11374087,0.02460592,0.11909266,0.019930797,-0.027128028,-0.103406385,0.09842368,0.24415225,0.012056901,-0.044844292,0.027128028,-0.13016532,0.0009842368,-0.22889657,0.11909266,0.1417301,0.12456747,0.16633603,-0.32781237,0.25990003,-0.12456747,0.02460592,-0.11374087,0.05173395,0.027128028,0.007443291,0.16633603,0.19291042,0.01574779,0.035432525,-0.10851211,-0.1417301,0.08882737,0.13016532,0.07111111,2171
-0.022206843,-0.11374087,-0.00615148,-0.06299116,-0.03844675,-0.18608227,-0.01574779,0.13588619,-0.07972319,0.012056901,0.03254133,0.03844675,-0.28444445,0.017777778,0.06299116,0.027128028,0.041584007,0.03844675,-0.06698962,-0.12456747,-0.45496348,0.25990003,0.055363324,-0.12456747,-0.05173395,0.07972319,0.12456747,0.029773165,-0.17279507,0.08882737,-0.013840831,0.044844292,0.103406385,0.05173395,0.103406385,-0.075355634,0.03844675,-0.02460592,0.03254133,-0.06299116,0.13588619,-0.09842368,-0.055363324,0.31889275,-0.03254133,-0.09842368,-0.12456747,-0.07111111,-0.06299116,-0.06698962,0.017777778,-0.013840831,0.03254133,0.10851211,0.059115727,-0.029773165,0.022206843,-0.09842368,-0.19291042,-0.36472127,0.035432525,-0.19291042,-0.03844675,0.07111111,2173
0.06299116,-0.05173395,0.10851211,0.09356401,0.022206843,-0.07111111,-0.14769705,0.103406385,-0.02460592,0.012056901,-0.0009842368,0.153787,-0.34602076,0.035432525,-0.13016532,0.00153787,0.041584007,-0.035432525,-0.21413302,0.05173395,-0.05173395,-0.010396002,0.17937717,-0.0022145328,0.06299116,-0.004982699,0.14769705,-0.16,-0.29287198,0.017777778,0.16633603,0.09356401,0.11374087,-0.13016532,-0.004982699,0.022206843,-0.11374087,-0.09842368,-0.012056901,-0.22889657,0.044844292,-0.2364629,-0.044844292,0.33685505,0.055363324,0.09842368,-0.10851211,0.27613994,-0.08421376,0.10851211,-0.013840831,-0.19291042,0.07972319,0.06299116,0.153787,-0.027128028,0.008858131,-0.06698962,-0.07111111,-0.1417301,0.13016532,-0.0030142253,0.06299116,0.0039369473,2180
0.06299116,-0.12456747,-0.103406385,-0.29287198,0.08421376,-0.012056901,0.06698962,0.25990003,-0.022206843,0.07972319,-0.2214533,0.27613994,0.09842368,0.02460592,-0.03254133,0.03844675,-0.11374087,-0.0005536332,-0.06698962,0.13588619,-0.004982699,0.103406385,-0.12456747,0.01574779,-0.16,-0.03254133,-0.10851211,0.27613994,0.007443291,-0.06299116,-0.004982699,-0.019930797,-0.103406385,0.11374087,-0.0009842368,0.017777778,0.17279507,-0.09842368,-0.029773165,0.07972319,0.1417301,-0.21413302,0.2214533,0.10851211,0.00615148,-0.06299116,-0.06299116,-0.03844675,0.035432525,-0.029773165,-0.07972319,-0.08421376,-0.055363324,0.16633603,0.035432525,-0.041584007,-0.0022145328,-0.153787,-0.09842368,0.28444445,0.10851211,-0.19291042,0.059115727,-0.25196463,2181
-0.16,-0.13016532,-0.16,-0.153787,0.01574779,-0.17937717,0.10851211,0.022206843,-0.041584007,0.06698962,0.09356401,-0.09842368,0.019930797,0.075355634,-0.2069358,-0.0030142253,-0.13016532,-0.03844675,-0.019930797,0.09842368,-0.103406385,-0.08882737,-0.13588619,0.13588619,0.11374087,0.075355634,0.08421376,-0.2679585,0.2214533,0.03254133,-0.2679585,0.027128028,0.07111111,0.02460592,-0.027128028,0.25990003,-0.17937717,0.01574779,-0.11374087,-0.03844675,0.044844292,0.103406385,-0.05173395,-0.035432525,-0.11374087,-0.11909266,0.17279507,-0.06299116,0.21413302,-0.28444445,-0.16633603,0.10851211,0.2214533,-0.012056901,0.11374087,0.055363324,0.013840831,-0.10851211,-0.12456747,-0.13588619,-0.0039369473,-0.11909266,-6.15148e-05,0.004982699,2183
0.03254133,-0.05173395,-0.11909266,-0.18608227,-0.19986159,0.1417301,0.19986159,0.07111111,-0.153787,0.09356401,0.055363324,0.17937717,0.013840831,0.019930797,0.010396002,0.13588619,0.0030142253,0.19291042,-0.0039369473,0.07111111,-0.14769705,0.2214533,0.09842368,-0.09842368,-0.16633603,0.02460592,0.16633603,0.10851211,-0.13016532,0.18608227,0.103406385,0.055363324,0.09842368,0.103406385,-0.11909266,0.11374087,0.08882737,-0.017777778,-0.044844292,0.17279507,0.3553095,-0.21413302,0.048227604,0.08882737,-0.11909266,-0.11909266,-0.013840831,-0.11374087,0.06299116,0.055363324,-0.035432525,-0.13588619,-0.10851211,0.2069358,-0.0039369473,0.029773165,0.041584007,-0.022206843,-0.19986159,-0.11909266,0.153787,-0.09842368,-0.03844675,-0.03254133,2185
0.13016532,0.00153787,-0.13016532,0.013840831,0.00615148,0.008858131,0.09356401,0.3553095,-0.16633603,0.10851211,-0.048227604,0.08882737,0.08882737,-0.007443291,-0.059115727,-0.008858131,-0.09356401,0.08421376,0.048227604,-0.103406385,0.03254133,0.013840831,-0.13016532,0.2364629,-0.13016532,0.16,0.022206843,0.28444445,0.027128028,-0.03254133,-0.1417301,-0.16633603,0.1417301,-0.17279507,-0.19986159,0.12456747,-0.08421376,0.10851211,-0.013840831,0.059115727,-0.07111111,0.05173395,0.007443291,0.13588619,0.19986159,-0.08421376,-0.22889657,-0.035432525,0.010396002,0.035432525,-0.03844675,0.01574779,-0.19986159,0.27613994,-0.16,-0.027128028,-0.075355634,-0.075355634,0.09356401,-0.041584007,0.059115727,-0.017777778,-0.019930797,-0.25196463,2193
0.06299116,-0.075355634,0.08882737,-0.13016532,-0.2214533,0.06299116,0.11374087,0.07972319,-0.17279507,0.25196463,-0.012056901,0.2364629,-0.21413302,0.02460592,-0.02460592,0.25196463,-0.048227604,-0.08421376,-0.07111111,-0.08421376,-0.30142254,0.16633603,0.103406385,0.10851211,-0.059115727,0.17279507,0.075355634,0.05173395,-0.06299116,0.17937717,0.055363324,-0.10851211,0.08421376,-0.00615148,0.09356401,0.08421376,0.2679585,-0.09356401,0.027128028,0.03254133,-0.019930797,0.06698962,0.07972319,0.25196463,0.02460592,0.027128028,-0.2069358,-0.03844675,0.08421376,0.06299116,-0.10851211,-0.19986159,0.08421376,0.0022145328,0.027128028,-0.035432525,0.0039369473,-0.027128028,-0.19291042,0.022206843,0.06299116,-0.17279507,-0.07972319,-0.055363324,2198
0.153787,0.22889657,-0.10851211,0.07111111,0.07111111,0.2069358,0.0039369473,0.27613994,-0.09356401,-0.16633603,-0.012056901,-0.11374087,-0.08882737,-0.08882737,0.017777778,-0.08421376,0.01574779,0.048227604,0.027128028,-0.1417301,0.19986159,0.059115727,-0.11909266,0.16633603,-0.17937717,0.02460592,0.2214533,0.29287198,0.044844292,-0.13588619,-0.2214533,-0.06299116,0.07972319,-0.12456747,-0.029773165,0.035432525,0.019930797,-0.041584007,-0.17937717,0.08882737,0.019930797,0.075355634,-0.10851211,0.19291042,0.153787,-0.09842368,-0.11909266,-0.075355634,-0.07972319,-0.09356401,0.008858131,0.09356401,-0.13588619,0.2069358,0.0030142253,-0.02460592,0.017777778,-0.017777778,-0.153787,0.019930797,0.13588619,0.041584007,0.06698962,-0.22889657,2199
0.06698962,0.10851211,-0.13016532,0.11909266,-0.14769705,0.10851211,0.16633603,0.2069358,-0.08421376,0.035432525,-0.03844675,0.027128028,-0.03844675,0.06299116,-0.14769705,-0.035432525,-0.0030142253,0.044844292,-0.019930797,-0.09356401,0.22889657,0.11909266,-0.25196463,0.24415225,-0.035432525,0.27613994,0.027128028,0.16633603,0.13588619,0.0009842368,-0.14769705,-0.041584007,-0.07972319,-0.1417301,-0.2214533,0.14769705,-0.21413302,0.11909266,-0.01574779,0.08882737,-0.11374087,-0.0009842368,-0.0022145328,0.041584007,0.13016532,-0.07111111,-0.08421376,-0.048227604,-0.03254133,0.10851211,0.022206843,0.03254133,-0.16,0.25196463,-0.08421376,0.0030142253,-0.06698962,-0.03254133,-0.00615148,0.048227604,0.17279507,0.075355634,0.044844292,-0.29287198,2204
0.075355634,-0.019930797,0.12456747,-0.10851211,0.06698962,0.2069358,0.10851211,-0.06698962,-0.055363324,-0.06698962,-0.10851211,-0.103406385,-0.035432525,-0.007443291,-0.2069358,-0.25990003,-0.2214533,0.007443291,0.019930797,-0.16633603,-0.16,-0.17937717,-0.08421376,-0.07972319,-0.022206843,0.103406385,0.13016532,-0.09356401,0.103406385,0.17279507,0.11909266,0.008858131,0.17279507,-0.17937717,-0.019930797,0.13588619,0.029773165,-0.17937717,0.09842368,-0.103406385,-0.029773165,-0.08882737,0.06698962,-0.32781237,0.027128028,-0.010396002,0.1417301,-0.12456747,-0.06299116,-0.17937717,0.035432525,-0.08882737,-0.013840831,-0.02460592,0.12456747,0.022206843,-0.29287198,-0.1417301,-0.103406385,0.017777778,-0.103406385,-0.11909266,0.07111111,0.13588619,2217
0.029773165,-0.13588619,-0.00615148,-0.103406385,-0.14769705,-0.041584007,-0.22889657,0.32781237,0.24415225,-0.055363324,0.24415225,0.07111111,6.15148e-05,-0.010396002,-0.012056901,-0.06299116,0.14769705,-0.09356401,-0.0039369473,-0.075355634,0.153787,-0.2679585,0.103406385,0.017777778,0.103406385,0.1417301,-0.08882737,0.06698962,0.10851211,0.06698962,0.12456747,0.10851211,0.1417301,0.06299116,-0.14769705,0.02460592,0.008858131,0.017777778,0.11374087,0.1417301,-0.2214533,-0.16,0.01574779,0.11374087,-0.03254133,0.1417301,-0.03844675,-0.03844675,0.16,0.08882737,0.075355634,-0.17937717,-0.06299116,0.03844675,0.2069358,0.11374087,0.035432525,0.07972319,-0.18608227,-0.059115727,-0.11909266,0.13016532,0.055363324,0.16,2220
0.13588619,-0.06698962,-0.153787,-0.07111111,0.048227604,0.07972319,-0.01574779,0.19986159,0.13016532,-0.03844675,-0.06299116,0.075355634,-0.09842368,0.2069358,0.02460592,0.048227604,0.0005536332,-0.10851211,0.31889275,-0.027128028,0.153787,-0.14769705,0.12456747,0.044844292,0.11374087,0.09356401,-0.18608227,-0.06299116,-0.013840831,0.027128028,-0.013840831,-0.059115727,0.027128028,-0.075355634,-0.007443291,-0.09356401,-0.25990003,0.05173395,-0.027128028,0.03844675,-0.25196463,-0.041584007,0.09356401,-0.02460592,-0.09842368,0.17937717,-0.08882737,-0.05173395,0.14769705,-0.059115727,-0.012056901,-0.1417301,0.027128028,0.13588619,0.24415225,0.13016532,-0.07111111,0.25196463,-0.25990003,0.008858131,0.2679585,-0.03844675,-0.00615148,0.07972319,2226
-0.059115727,0.035432525,-0.07972319,-0.035432525,-0.044844292,-0.05173395,0.008858131,0.10851211,-0.075355634,0.13016532,0.05173395,0.1417301,0.044844292,-0.10851211,0.022206843,-0.2069358,-0.13588619,-0.05173395,0.055363324,-0.03254133,0.13016532,0.004982699,0.17937717,0.32781237,0.019930797,0.06299116,0.24415225,-0.11909266,0.022206843,-0.13588619,0.19986159,-0.16,-0.11909266,0.013840831,-0.05173395,0.012056901,-0.06299116,-0.041584007,-0.30142254,-0.055363324,-0.007443291,0.21413302,0.048227604,-0.02460592,0.19291042,-0.044844292,-0.06299116,-0.09842368,-0.075355634,-0.059115727,0.24415225,-0.044844292,0.012056901,0.153787,0.010396002,0.17937717,0.05173395,-0.0030142253,0.2679585,-0.027128028,0.09356401,-0.25990003,0.13588619,-0.06698962,2233
0.13588619,-0.19986159,-0.055363324,0.029773165,0.08421376,-0.044844292,0.08421376,0.2214533,0.06698962,0.07111111,0.1417301,0.041584007,-0.048227604,-0.01574779,-0.08421376,0.08421376,0.07111111,-0.029773165,-0.007443291,-0.035432525,0.09356401,-0.17937717,0.16,-0.14769705,0.055363324,-0.03844675,-0.25990003,0.08882737,0.059115727,0.07972319,0.08882737,0.21413302,0.19986159,0.10851211,0.022206843,0.06299116,0.013840831,0.06299116,-0.21413302,-0.029773165,-0.2069358,0.05173395,-0.044844292,0.06299116,-0.10851211,0.12456747,-0.05173395,-0.3100961,-0.029773165,-0.103406385,0.05173395,-0.029773165,-0.153787,0.2214533,0.3553095,0.08421376,-0.11374087,-0.13016532,-0.03844675,-0.027128028,0.041584007,0.16633603,0.11909266,0.044844292,2244
0.012056901,-0.08882737,-0.048227604,-0.06299116,-0.09356401,-0.075355634,-0.22889657,0.32781237,0.25990003,-0.0009842368,0.13016532,0.075355634,-0.05173395,-0.0039369473,-0.09842368,-0.05173395,0.19986159,-0.06698962,-0.035432525,-0.041584007,0.16633603,-0.2214533,0.017777778,-0.004982699,0.075355634,0.17279507,-0.103406385,0.03254133,0.17937717,0.07111111,0.103406385,0.08882737,0.16,0.09356401,-0.11909266,-0.027128028,-0.0009842368,0.048227604,0.11374087,0.10851211,-0.2069358,-0.08421376,-0.041584007,0.09356401,0.00615148,0.14769705,-0.012056901,-0.022206843,0.13016532,0.13016532,0.06698962,-0.2364629,-0.075355634,0.05173395,0.27613994,0.13016532,0.055363324,0.075355634,-0.17279507,-0.029773165,-0.11909266,0.1417301,0.1417301,0.17279507,2246
0.08882737,-0.2214533,0.08421376,-0.004982699,-0.07111111,-0.18608227,-0.16,0.035432525,0.09842368,0.0039369473,0.18608227,-0.03254133,-0.19986159,-0.09356401,0.05173395,0.022206843,-0.2214533,0.08421376,-0.07111111,-0.36472127,-0.19291042,-0.035432525,0.09842368,-0.153787,-0.14769705,-0.048227604,-0.00615148,0.13016532,-0.02460592,0.06299116,0.11909266,0.03254133,-0.055363324,0.19986159,-0.029773165,-0.041584007,0.044844292,-0.07111111,0.029773165,-0.007443291,0.01574779,-0.007443291,-0.11909266,0.103406385,-0.07111111,-0.08421376,-0.17937717,0.07111111,-0.11374087,-0.25990003,0.075355634,-0.075355634,0.11909266,0.19291042,-0.06299116,-0.17279507,-0.035432525,-0.06698962,-0.13016532,-0.32781237,0.008858131,-0.08882737,0.0022145328,-0.017777778,2249
0.06698962,-0.10851211,0.0005536332,-0.25990003,0.019930797,-0.16633603,-0.18608227,0.13588619,0.048227604,0.03844675,0.048227604,0.00615148,-0.17937717,-0.12456747,-0.19986159,0.09842368,0.008858131,-0.00153787,-0.027128028,0.07111111,0.055363324,-0.08421376,0.044844292,-0.11374087,-0.08421376,0.22889657,-0.07972319,-0.12456747,0.37425604,0.03844675,0.017777778,-0.07111111,0.10851211,-0.0002460592,-0.10851211,0.27613994,0.19986159,-0.017777778,-0.013840831,0.041584007,-0.11909266,0.06299116,-0.24415225,0.11909266,0.05173395,0.11374087,0.18608227,-0.16633603,0.059115727,-0.17279507,0.2364629,-0.1417301,-0.041584007,0.07111111,-0.019930797,0.055363324,0.008858131,-0.010396002,0.048227604,-0.055363324,-0.16633603,0.08882737,-0.029773165,0.019930797,2252
-0.06299116,-0.027128028,-0.09842368,-0.075355634,-0.09356401,-0.08882737,-0.059115727,0.029773165,-0.03844675,0.19986159,0.08882737,0.1417301,-0.03254133,-0.09842368,-0.007443291,-0.14769705,-0.09356401,-0.08882737,0.059115727,-0.12456747,0.09842368,-0.00153787,0.27613994,0.3553095,0.153787,0.12456747,0.17937717,-0.07111111,-0.022206843,-0.03844675,0.22889657,-0.19986159,-0.12456747,-0.11374087,-0.13016532,-0.075355634,-0.103406385,-0.05173395,-0.11909266,0.07972319,0.013840831,0.25990003,0.14769705,-0.059115727,0.1417301,-0.075355634,-0.12456747,-0.013840831,0.00615148,-0.010396002,0.21413302,0.06299116,0.06698962,0.19291042,0.010396002,0.14769705,0.12456747,-0.035432525,0.18608227,-0.075355634,0.11909266,-0.16633603,0.027128028,0.08421376,2254
-0.11909266,-0.06698962,-0.03254133,0.07111111,0.10851211,-0.14769705,-0.03844675,0.044844292,0.16633603,-0.09842368,0.18608227,-0.09842368,-0.13016532,-0.13588619,-0.16,0.07972319,-0.017777778,0.017777778,-0.37425604,0.008858131,-0.022206843,0.03844675,-0.16633603,0.103406385,0.044844292,0.05173395,-0.14769705,-0.16,-0.008858131,0.10851211,-0.16633603,-0.06698962,-0.08421376,-0.055363324,0.059115727,-0.12456747,-0.19291042,-0.16,-0.044844292,-0.21413302,-0.029773165,-0.041584007,0.2679585,0.0005536332,0.019930797,0.16633603,0.17937717,-0.18608227,0.2069358,-0.08882737,-0.11909266,0.10851211,-0.06299116,0.18608227,0.16,0.16,0.03844675,0.06299116,0.007443291,-0.03844675,0.041584007,-0.13588619,-0.013840831,-0.008858131,2262
0.06698962,-0.12456747,0.07111111,-0.035432525,0.2364629,0.2679585,0.19986159,0.059115727,-0.012056901,0.08882737,-0.029773165,0.07972319,-0.24415225,-0.041584007,0.11374087,-0.05173395,-0.1417301,0.01574779,-0.10851211,-0.16633603,0.03254133,-0.019930797,-0.05173395,0.06299116,0.13016532,0.0009842368,0.03844675,0.059115727,0.16633603,-0.06698962,0.08882737,-0.07111111,0.29287198,-0.14769705,-0.035432525,0.25990003,-0.08421376,-0.153787,-0.13016532,0.16,0.22889657,-0.18608227,0.022206843,-0.09356401,0.08421376,0.06698962,0.13588619,0.07111111,0.0030142253,-0.027128028,-0.17937717,0.16,-0.03844675,-0.08421376,0.041584007,-0.08882737,-0.017777778,-0.103406385,-0.14769705,0.03254133,-0.017777778,-0.14769705,0.10851211,0.2069358,2264
0.010396002,-0.17279507,0.0009842368,0.03844675,-0.008858131,-0.11374087,0.008858131,-0.022206843,0.029773165,-0.03254133,0.153787,-0.029773165,-0.2679585,-0.0022145328,0.035432525,-0.14769705,-0.059115727,0.08421376,-0.10851211,-0.09356401,-0.25990003,0.153787,0.08421376,-0.09356401,-0.16,-0.07111111,0.17937717,-0.06299116,-0.13016532,0.09842368,0.010396002,-0.041584007,-0.029773165,0.041584007,0.0005536332,-0.075355634,-0.004982699,-0.16,0.029773165,-0.008858131,0.05173395,-0.14769705,-0.2364629,0.17279507,-0.17279507,-0.007443291,0.041584007,-0.11909266,-0.17279507,-0.2364629,0.11374087,-0.0039369473,0.035432525,0.075355634,0.017777778,-0.08882737,-0.007443291,-0.041584007,-0.13588619,-0.4982699,-0.08882737,-0.06299116,0.06299116,-0.103406385,2275
0.075355634,-0.06299116,0.007443291,-0.29287198,-0.059115727,-0.17937717,-0.03254133,0.044844292,-0.041584007,0.035432525,-0.09842368,-0.07111111,-0.153787,-0.041584007,-0.25196463,0.18608227,-0.02460592,-0.13016532,0.027128028,0.013840831,0.07111111,0.013840831,-0.103406385,-0.103406385,-0.09842368,0.153787,-6.15148e-05,-0.029773165,0.33685505,-0.153787,0.103406385,-0.035432525,-0.035432525,-0.03844675,-0.07972319,0.17937717,0.19986159,0.08882737,-0.07972319,0.06698962,-0.14769705,0.05173395,-0.24415225,0.13016532,0.14769705,0.19291042,0.11909266,-0.17937717,0.11374087,-0.17937717,0.13016532,-0.13588619,-0.059115727,-0.0039369473,-0.012056901,0.16,0.14769705,0.004982699,0.0009842368,-0.059115727,-0.18608227,0.09842368,-0.0039369473,0.09842368,2277
0.03844675,-0.09356401,0.17279507,-0.10851211,-0.19291042,0.03844675,0.029773165,0.055363324,-0.09842368,0.022206843,0.07972319,0.11909266,-0.19291042,0.11909266,-0.055363324,0.21413302,-0.008858131,0.153787,-0.08421376,0.075355634,-0.44444445,0.29287198,0.153787,0.048227604,-0.004982699,-0.07111111,0.14769705,0.0030142253,-0.12456747,0.09356401,0.027128028,0.055363324,-0.11374087,0.06698962,-0.010396002,-0.103406385,-0.19291042,0.03844675,0.19986159,0.012056901,0.13016532,-0.0030142253,-0.1417301,0.19291042,0.041584007,0.09842368,-0.06299116,-0.055363324,-0.11374087,0.09356401,0.01574779,0.013840831,-0.14769705,-0.041584007,0.07111111,0.06299116,0.1417301,-0.048227604,-0.2069358,-0.1417301,-0.00615148,0.07972319,0.06299116,0.17279507,2281
0.09356401,-0.16633603,0.09842368,0.017777778,0.019930797,-0.08421376,0.11374087,0.19986159,-0.31889275,-0.09842368,0.07111111,0.09356401,-0.11374087,-0.004982699,0.16,0.16,-0.18608227,0.05173395,0.035432525,0.012056901,-0.059115727,-0.17279507,0.048227604,0.008858131,0.16633603,-0.055363324,0.048227604,-0.06698962,0.103406385,-0.11374087,-0.16633603,-0.08421376,-0.03254133,-0.035432525,-0.12456747,0.19291042,0.07972319,-0.035432525,-0.18608227,0.029773165,0.21413302,-0.012056901,-0.059115727,-0.14769705,0.16,-0.09842368,-0.022206843,0.07972319,0.11909266,0.2069358,0.044844292,-0.06698962,-0.14769705,-0.153787,-0.11909266,0.17279507,0.03254133,0.00615148,-0.24415225,0.16633603,0.09842368,0.05173395,-0.1417301,0.2214533,2285
