id,dim
1134,2.4190335273742676
1135,5.836164474487305
1149,2.496835470199585
1151,2.3318469524383545
1152,2.6945533752441406
1160,4.461096286773682
1161,6.168367385864258
1169,5.955678462982178
1181,4.473317623138428
1191,3.4614005088806152
1197,2.074355125427246
1202,1.7086776494979858
1211,1.898809552192688
1214,2.415895700454712
1221,2.8324201107025146
1222,3.924046039581299
1230,3.8457775115966797
1235,2.91574764251709
1237,7.866749286651611
1238,2.8862876892089844
1254,3.433898687362671
1263,3.701423406600952
1277,3.472015142440796
1282,6.866858959197998
1283,3.9059102535247803
1287,4.626472473144531
1289,1.3211513757705688
1292,5.154880523681641
1297,3.1728227138519287
1323,4.452664852142334
1329,3.4136874675750732
1336,5.461334228515625
1341,5.761968612670898
1342,2.9421799182891846
1344,4.4026665687561035
1347,2.939303398132324
1349,5.328276634216309
1350,6.397331714630127
1356,5.4642720222473145
1358,3.2941207885742188
1359,3.558993339538574
1375,4.329604625701904
1376,3.3081369400024414
1378,3.512303352355957
1383,4.349928379058838
1384,2.419207811355591
1385,4.561834335327148
1389,5.2287702560424805
1391,4.639390468597412
1405,8.73810863494873
1419,3.3972361087799072
1437,2.2608673572540283
1440,3.2968971729278564
1441,5.470569133758545
1452,2.8001821041107178
1459,14.490798950195312
1465,2.177473783493042
1471,1.3144185543060303
1478,3.8023719787597656
1482,4.586381912231445
1485,13.399984359741211
1486,4.153096675872803
1488,5.987795352935791
1496,2.3773908615112305
1505,2.934892177581787
1508,3.095247268676758
1518,4.151477813720703
1521,2.521728992462158
1530,2.3897969722747803
1535,7.717637538909912
1545,5.081298828125
1549,3.036327600479126
1552,6.554014682769775
1562,2.4309446811676025
1563,2.2761876583099365
1566,3.6754262447357178
1567,2.5068418979644775
1570,3.772562026977539
1572,6.217665672302246
1574,6.369476795196533
1591,5.53678035736084
1592,4.605130195617676
1593,5.491368770599365
1597,3.7392680644989014
1600,2.646275281906128
1609,6.02582311630249
1610,2.552311658859253
1613,5.9980316162109375
1614,2.723005533218384
1617,4.2320876121521
1631,6.94398832321167
1634,3.5127413272857666
1645,1.6701159477233887
1647,2.7726807594299316
1650,6.537909030914307
1651,3.7906806468963623
1665,2.7536191940307617
1667,6.6275811195373535
1678,3.4098808765411377
1682,2.674959421157837
1688,2.495488405227661
1699,5.881217956542969
1700,3.3146886825561523
1708,2.344189405441284
1711,15.136515617370605
1714,13.086058616638184
1726,5.308225631713867
1728,6.144116401672363
1731,6.724079132080078
1732,3.104759454727173
1733,2.135911226272583
1737,1.779662013053894
1748,2.3821828365325928
1754,4.350844860076904
1763,3.7823050022125244
1765,1.6403907537460327
1766,6.825629711151123
1774,4.217953681945801
1778,3.5041186809539795
1780,2.6273343563079834
1781,4.534728050231934
1785,3.862821102142334
1789,2.9685821533203125
1792,5.169282913208008
1795,1.9416863918304443
1800,3.25249981880188
1806,4.931819915771484
1807,4.158740043640137
1814,4.378295421600342
1817,4.900363445281982
1827,4.424933910369873
1828,3.0955910682678223
1829,6.30476713180542
1838,4.100081443786621
1841,6.733111381530762
1845,3.6494967937469482
1854,5.123203754425049
1857,1.995955467224121
1872,2.1230580806732178
1877,2.3254876136779785
1882,2.7512359619140625
1894,5.353896617889404
1897,7.009969711303711
1905,5.3797760009765625
1912,7.135249137878418
1913,3.607482433319092
1917,2.823762893676758
1921,4.696480751037598
1933,6.021835803985596
1934,1.4778772592544556
1942,5.18046760559082
1946,5.154592990875244
1952,4.371880531311035
1957,3.6184895038604736
1964,6.218958854675293
1966,6.320578575134277
1972,2.7259795665740967
1989,2.6153781414031982
1993,3.704437732696533
2002,5.715869903564453
2003,4.855484485626221
2004,4.067439079284668
2006,4.8005828857421875
2011,3.5853824615478516
2013,2.965512990951538
2017,4.759726047515869
2028,2.659834384918213
2032,5.4973649978637695
2033,6.3231377601623535
2037,3.171421527862549
2039,2.547635316848755
2052,3.6932642459869385
2056,3.6659343242645264
2064,5.658962249755859
2082,4.070791244506836
