index,lon,lat,biomass_mean,biomass_closest,biomass_center
0,83.23025078859759,21.06533406374721,18.054763431344167,37.241699,-9999.0
1,-70.49821753545,-28.595421331052098,20.81582795209996,21.661421,-9999.0
2,86.3079557727709,23.423029516873363,16.193723952449147,14.842080116271973,-9999.0
3,134.0742914945582,50.889633728496136,151.8734810926339,133.261261,-9999.0
4,140.66424900843356,41.99107673767351,171.09371333593748,147.429977,147.429977
5,73.18955206258455,48.297670506442316,1.0377240308368478,1.02217698097229,-9999.0
6,-108.28769548089403,29.607251318560298,63.357734973626705,54.893150329589844,-9999.0
7,-106.15514404902343,25.085021428373647,183.96373130618724,141.985489,141.985489
8,-47.1424800147338,-8.142528380164473,48.37969025185852,15.577919006347656,-9999.0
9,-91.51742545405911,15.690620184795726,66.16879390839671,139.780991,-9999.0
10,78.00255515574676,42.19119657860046,67.76971971766031,86.047127,-9999.0
11,26.867303781552714,9.128486364562091,10.689733054598944,5.694789886474609,5.694789886474609
12,-69.01454972885584,51.497129231721146,29.167049285445888,29.53506851196289,-9999.0
13,103.44746418731144,-3.8606356391357193,194.01945477179046,555.223999,-9999.0
14,112.83143341972549,28.559024390808247,50.23854314308785,111.870644,-9999.0
15,134.77675003600197,51.577752932451894,37.10857698155073,76.696602,76.696602
16,132.08207526038393,-1.7232582858881833,244.24399397751466,262.091888,-9999.0
17,-36.334991944982605,-5.9622068126846655,6.568519603287592,8.480414390563965,-9999.0
18,80.14137196733124,21.31515582090152,19.044346267850877,33.761059,-9999.0
19,8.087108566230135,51.171655502827235,134.05111735972505,51.654457092285156,51.654457092285156
20,-60.43136388240296,-15.360069130888236,1.2164957335120754,1.0619250535964966,-9999.0
21,134.76632691650732,50.53524035348074,87.42304555392246,169.3302001953125,-9999.0
22,8.474458157887225,51.473922782920795,115.20569338080612,262.255768,-9999.0
23,118.26629471374768,5.806486522600954,66.27128537961833,86.149727,-9999.0
24,-57.43229746142391,-29.8183888451008,45.39701598101592,0.0,-9999.0
25,-103.7026790970963,29.702998322021816,3.0047251314952454,4.925063133239746,-9999.0
26,-91.17263845396462,50.006559746219196,52.50542411040736,51.67436599731445,-9999.0
27,-77.19668703277925,17.79228590606133,0.8628958108456573,0.0,-9999.0
28,-87.16392691020405,21.408161954115776,24.171062213412533,38.16258239746094,-9999.0
29,-122.41636823320225,43.747731054549185,660.0274816643303,756.757874,756.757874
30,33.11204003221218,18.601419237555003,20.368943860379837,13.339760780334473,-9999.0
31,51.10378307036808,35.8619334200586,19.0494887819029,4.699281215667725,4.699281215667725
32,-76.79915246492517,48.793895654120305,22.064819736281738,20.48052215576172,-9999.0
33,36.960054518895355,49.999385192016696,38.86869850416845,126.932991,126.932991
34,134.9454713681602,51.439390246731506,118.7549113402128,55.525142669677734,-9999.0
35,-8.098887483846372,40.69823901312112,50.254654684100814,53.18718719482422,-9999.0
36,-13.285894779715235,23.55169200764574,1.0666967911540337,1.0619250535964966,1.0619250535964966
37,126.59395726505171,40.5907580503762,100.51540034772714,30.467981338500977,-9999.0
38,104.1849062537596,16.388820406654816,57.60608688443463,68.397171,-9999.0
39,-58.80860039283252,51.54676459415795,46.41059178270538,41.589119,-9999.0
40,-65.95990035963304,18.443581324184198,12.682465050207169,10.559698104858398,10.559698104858398
41,122.70603977112619,-31.687267037992854,20.48030880003357,25.570154190063477,-9999.0
42,81.12779608854787,24.280063670102628,7.925078511238098,14.285264015197754,-9999.0
43,-80.16356583268175,-2.8888351760793376,15.896466368573169,0.10943499952554703,0.10943499952554703
44,104.47647034708092,51.1717078716764,209.35388282172778,169.482208,169.482208
45,13.839138194154431,48.389824004685785,82.99052498189559,172.274796,-9999.0
46,-39.158108520301376,-9.376850030960858,5.366731857240091,4.783339023590088,4.783339023590088
47,-86.7399606343342,51.500078917701174,18.567972898664554,15.41640853881836,-9999.0
48,11.439195851436681,10.548696336298274,1.3647779747843742,1.1160930395126343,1.1160930395126343
49,28.518317802985013,-14.527858733324825,5.011030218158607,3.172523021697998,-9999.0
50,-14.704624099184711,10.797096143813086,32.238583384805615,11.861797332763672,-9999.0
51,138.90955778688243,-8.35604473534223,131.80072832226563,66.133118,-9999.0
52,36.08487420576317,34.316765613964655,5.477640752792358,3.7229549884796143,-9999.0
53,9.584218586462512,0.060432892343212155,112.43971746055387,72.723984,72.723984
54,-72.10303085874003,9.647254095737996,1.4102500808873661,6.421392917633057,-9999.0
55,70.76475154713455,23.901748389699463,5.779570242454266,7.966506004333496,-9999.0
56,-86.98967638069689,21.4050794670391,0.01324620023369789,0.0,-9999.0
57,-107.8257464846521,29.878897290553702,1.9732309838999873,1.0619250535964966,-9999.0
58,-88.67833890786278,51.50523097835912,76.14989181237657,123.32246398925781,123.32246398925781
59,-79.63979472266135,45.88581146188753,137.43597836083663,167.473328,167.473328
60,46.78683642362546,-16.642060942716984,3.678797460219383,1.376373052597046,-9999.0
61,99.78293004928724,3.057947408277151,123.71398361582615,15.602761268615723,-9999.0
62,101.91107267070961,32.27951265951248,28.163797807164805,55.034302,-9999.0
63,130.4753328311084,-26.0303581599347,1.8441630557731346,1.196897029876709,-9999.0
64,121.91917343989672,-20.23016540796408,1.8715725143750508,1.5407530069351196,-9999.0
65,138.95959670895803,-8.22793947522652,81.05398946505258,28.104631423950195,-9999.0
66,61.31574691708089,27.30787524046243,6.8113928451798476,1.0619250535964966,1.0619250535964966
67,-86.00973821548247,49.24073907674288,56.47905704049388,16.843095779418945,16.843095779418945
68,-75.76162297706149,50.94117923794402,43.60080642444135,16.144582748413086,-9999.0
69,33.19428473484501,9.572742450396463,17.00640863769306,17.468677520751953,17.468677520751953
70,76.22255928574045,42.68932211624439,19.066486995920464,16.117258071899414,-9999.0
71,-60.35263726077473,-14.073482217833853,4.808749169111252,2.9912519454956055,-9999.0
72,42.06087563817102,27.990531650467044,2.387125913053751,1.0619250535964966,-9999.0
73,-94.73805063636183,31.58772486471066,88.07794729679361,10.702459335327148,10.702459335327148
74,-56.512967149027446,51.02016337621975,21.336176234558106,15.028155326843262,-9999.0
75,41.82351310989023,46.19203596979704,3.434774415404446,0.9703500270843506,-9999.0
76,103.39654368473273,21.892746403213334,165.59647690874257,292.356628,292.356628
77,-93.28905939437618,38.25655090360093,146.9849380558085,88.71376037597656,-9999.0
78,43.54281175282193,27.50711167716453,1.3786651372909546,1.331117033958435,-9999.0
79,30.416122493895816,7.436775825254108,1.3875503451735884,1.8878649473190308,-9999.0
80,-15.442616511422447,12.074494184236542,11.355720859957886,1.6972270011901855,1.6972270011901855
81,-3.9073359315457363,38.21437605471381,45.99231684540221,34.245662689208984,-9999.0
82,-71.2349258798958,50.976120935704344,34.35066054719543,17.206295013427734,17.206295013427734
83,-70.81039177621346,51.22859667130051,24.871933776893282,16.395475387573242,-9999.0
84,83.63941587978864,47.26587896891698,21.525638273715575,16.424440383911133,16.424440383911133
85,-87.94020690777747,15.693534819626246,132.2951991142709,17.123104095458984,-9999.0
86,-59.28454783029663,51.18939629892162,39.60552421678698,25.258697509765625,25.258697509765625
87,-80.44937699024277,-1.1140330193540544,31.13118477161385,2.9424149990081787,-9999.0
88,-41.36657120662017,-13.727590200864217,0.9090415304410271,0.0,0.0
89,-64.6144636906996,-15.520139782097278,107.77520109714355,188.604691,-9999.0
90,136.52047646286323,-1.7779756145426564,70.459945,75.025063,-9999.0
91,48.07123435061896,-14.18404678851261,33.81699932868042,20.84125328063965,-9999.0
92,23.55715209361733,-19.112030310731363,9.621723374528548,48.348721,-9999.0
93,81.4485370007209,24.314318197912513,20.58986139081617,1.1715970039367676,-9999.0
94,-104.60736450534603,21.92384876433516,269.11940652682057,292.063232,292.063232
95,138.51928684386604,-34.416600016669335,1.0787847450801304,0.9613819718360901,-9999.0
96,142.86411579259456,-35.22827007065119,1.7185604031269366,2.2888410091400146,-9999.0
97,-85.93946310372156,14.028272097641855,93.82802518480524,19.205665588378906,-9999.0
98,117.46943651393605,6.534462477707587,134.38167010311614,148.498276,-9999.0
99,-55.816666113603766,-19.244097481384564,6.26209068497022,41.857887268066406,-9999.0
100,-8.769151433074004,32.69013789862701,1.4886465072631836,1.1715970039367676,1.1715970039367676
101,-120.74011595924867,38.197748488230644,29.209942983414965,6.163806915283203,-9999.0
102,134.85749054835213,50.48556491993054,34.92340594083659,52.778881,-9999.0
103,116.30747937975683,-32.935597133878936,74.0084875465125,102.07234954833984,-9999.0
104,-102.80967690788067,36.448091938536095,1.007854014635086,0.8707129955291748,0.8707129955291748
105,-66.07392264414243,51.51286921652831,37.979965463756564,51.43272399902344,51.43272399902344
106,21.848350791244872,-15.571872362560992,21.537138831103164,5.942666053771973,5.942666053771973
107,-106.80131893929983,25.431214471778436,107.85856361251831,140.490234,-9999.0
108,77.40078882055398,51.37775869875241,1.9947627716594272,0.8828750252723694,0.8828750252723694
109,75.81829813603372,39.95100668908085,15.77511872847401,9.202975273132324,-9999.0
110,-64.62889925339813,-19.23263316013494,8.491487685371848,4.783339023590088,-9999.0
111,40.30847663295441,24.59984421437825,0.9600955173373222,1.0619250535964966,-9999.0
112,-99.97489090068383,19.87929995363583,10.68426055431366,6.519321918487549,6.519321918487549
113,-97.16387152730141,18.39212056350949,68.50751714986392,14.769808769226074,14.769808769226074
114,-80.3981933648713,7.810809493451805,25.451406897828026,1.1583600044250488,-9999.0
115,-107.22372039153177,29.276401518539128,33.92526233868599,29.270036697387695,-9999.0
116,-113.72010780390545,44.70954633102041,46.97185154332853,45.772572,-9999.0
117,79.4591484162737,25.90517988373016,12.160999197708932,10.232799530029297,10.232799530029297
118,2.38505736736512,23.04541901809787,9.940802704204213,4.615955829620361,-9999.0
119,-96.07098798093443,42.35257992879486,9.982068362732662,2.378324031829834,-9999.0
120,74.48710295427053,34.54593219010399,237.15237393516153,178.687683,178.687683
121,35.76613210860593,-4.093933498039792,4.57680422729916,1.02217698097229,1.02217698097229
122,-40.06587397557514,-19.264156794208766,14.527735737911225,0.0,0.0
123,-39.58444825543964,-3.5731843337613145,37.41341989479549,39.854103088378906,-9999.0
124,-108.42482538014191,29.48730614250981,134.8773593934082,87.54507446289062,-9999.0
125,144.79765475558162,-19.87206455710944,37.25960198150807,74.824661,-9999.0
126,114.61044083691152,-3.7550462909341373,70.41204843182373,64.695778,-9999.0
127,26.679160326662142,0.54608706953785,247.16015926487253,107.5434341430664,-9999.0
128,107.025680431272,37.327966544846326,17.212104632784328,22.552160263061523,-9999.0
129,72.30885858226699,34.4049182486939,28.619304357520793,23.716961,-9999.0
130,-114.61734325996062,50.57036475789391,103.53751387078266,152.3440704345703,-9999.0
131,-45.11920664969027,-1.5345078500264757,21.642974355134786,14.572052001953125,-9999.0
132,-59.85220870330301,51.102259527034235,47.20295433981541,24.238874435424805,-9999.0
133,-65.53720381648806,-20.96598172833684,10.57805909735901,15.56140422821045,-9999.0
134,-73.17876906561341,-13.14685729550051,147.69275550443555,226.419632,-9999.0
135,25.717586880350513,-25.468263391192885,2.2638908641205893,1.331117033958435,-9999.0
136,73.11049942608692,34.06018559888843,57.669154578730904,45.410599,-9999.0
137,8.06869691341558,36.45725782532864,3.25519445457974,5.244015216827393,-9999.0
